66,"Disc Title","Blue Velvet",5706141787385,"DVD",1986,tt0090756,116,"David Lynch","Isabella Rossellini,Kyle MacLachlan,Dennis Hopper,Laura Dern,Hope Lange,Dean Stockwell,George Dickerson,Priscilla Pointer,Frances Bay,Jack Harvey,David Lynch,David Lynch,Fred C. Caruso,Richard A. Roth,Frederick Elmes,Duwayne Dunham,Angelo Badalamenti,Patricia Norris",
190,"Disc Title","Short Cuts",7332431030817,"DVD",1993,tt0108122,180,"Robert Altman","Andie MacDowell,Bruce Davison,Jack Lemmon,Zane Cassidy,Julianne Moore,Matthew Modine,Anne Archer,Fred Ward,Jennifer Jason Leigh,Chris Penn,Robert Altman,Raymond Carver,Robert Altman,Frank Barhydt",
110,"Disc Title","Kiki - Den Lille Heks ",5705535060172,"Blu-ray",1989,tt0097814,0,"Hayao Miyazaki","Minami Takayama,Rei Sakuma,Kappei Yamaguchi,Keiko Toda,Mieko Nobusawa,Koichi Miura,Haruko Kato,Hiroko Seki,Yuriko Fuchizaki,Kôichi Yamadera,Hayao Miyazaki,Hayao Miyazaki",
215,"Disc Title","Men in Black 3",5051159296177,"Blu-ray",2012,tt1409024,106,"Barry Sonnenfeld","Will Smith,Tommy Lee Jones,Josh Brolin,Jemaine Clement,Emma Thompson,Michael Stuhlbarg,Mike Colter,Nicole Scherzinger,Michael Chernus,Alice Eve,Barry Sonnenfeld,Etan Cohen,Lowell Cunningham,Walter F. Parkes,Laurie MacDonald,Steven Spielberg,G. Mac brown,Bill Pope,Don Zimmerman,Danny Elfman",
272,"Disc Title","Django Unchained",5051159304872,"Blu-ray",2012,tt1853728,165,"Quentin Tarantino","Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,Samuel L. Jackson,Walton Goggins,Dennis Christopher,James Remar,David Steen,Dana Michelle Gourrier,Quentin Tarantino,Quentin Tarantino,Stacey Sher,Reginald Hudlin,Pilar Savone,Bob Weinstein ,Harvey Weinstein,Michael Shamberg,Shannon McIntosh,James W. Skotchdopole,William Paul Clark,Robert Richardson,Fred Raskin",
22,"Disc Title","Tenebre",5709624011687,"DVD",1982,tt0084777,110,"Dario Argento","Anthony Franciosa,Christian Borromeo,Mirella D'Angelo,Veronica Lario,Ania Pieroni,Eva Robin's,Carola Stagnaro,John Steiner,Lara Wendel,John Saxon,Dario Argento,Dario Argento,Dario Argento",
122,"Disc Title","Porco Rosso - Den Flyvende Gris",5705535060073,"Blu-ray",1992,tt0104652,94,"Hayao Miyazaki","Shûichirô Moriyama,Tokiko Katô,Bunshi Katsura,Greg Ellis,Tsunehiko Kamijô,Akemi Okamura,Akio Ôtsuka,Hiroko Seki,Jack Angel,Dee Bradley Baker,Hayao Miyazaki,Hayao Miyazaki",
5,"Disc Title","Bruce Campbell vs. Army of Darkness",013131210194,"DVD",1992,tt0106308,96,"Sam Raimi","Bruce Campbell,Embeth Davidtz,Marcus Gilbert,Ian Abercrombie,Richard Grove,Timothy Patrick Quill,Michael Earl Reid,Bridget Fonda,Patricia Tallman,Ted Raimi,Sam Raimi,Sam Raimi,Ivan Raimi",
172,"Disc Title","What Becomes Of The Broken Hearted?",5706550014416,"DVD",1999,tt0197094,108,"Ian Mune","Temuera Morrison,Rudolph Alford,Julian Arahanga,Tony Billy,Tu Brown,Nancy Brunning,Ross Buckingham,Tammy Davis,Eru Potaka Dewes,Steven Dyhrberg,Ian Mune",
263,"Disc Title","Mean Streets",5706101547110,"DVD",1973,tt0070379,107,"Martin Scorsese","Robert de Niro,David Proval,Amy Robinson,Richard Romanus,Cesare Danova,Victor Argo,George Memmoli,Lenny Scaletta,Jeannie Bell,Murray Moston,Martin Scorsese",
242,"Disc Title","The Straight Story",6867449003498,"DVD",1999,tt0166896,107,"David Lynch","Sissy Spacek,Jane Galloway Heitz,Joseph A. Carpenter,Donald Wiegert,Richard Farnsworth,Tracey Maloney,Dan Flannery,Jennifer Edwards-Hughes,Ed Grennan,Jack Walsh,David Lynch,John Roach,Mary Sweeney",
91,"Disc Title","The Uninvited",5050582236095,"DVD",2003,tt0358345,127,"Su-yeon Lee","Shin-yang Park,Ji-hyun Jun,Seon Yu,Su-yeon Lee",
285,"Disc Title","The Texas Chainsaw Massacre",5028836040385,"Blu-ray",1974,tt0072271,84,"Tobe Hooper","Marilyn Burns,Allen Danziger,William Vail,Edwin Neal,Jim Siedow,Gunnar Hansen,John Dugan,Robert Courtin,William Creamer,John Henry Faulk,Tobe Hooper,Kim Henkel,Tobe Hooper",
31,"Disc Title","Lucky Luke - Vejen til Oklahoma / Slægtsfejden",5709624009738,"DVD",1983,tt0000000,50,"René Goscinny","René Goscinny",
211,"Disc Title","Traffic",5706141753366,"DVD",2000,tt0181865,148,"Steven Soderbergh","Benicio Del Toro,Jacob Vargas,Andrew Chavez,Michael Saucedo,Tomas Milian,J.R. Yenque,Emilio Rivera,Michael O'Neill,Michael Douglas,Russell G. Jones,Steven Soderbergh,Simon Moore,Stephen Gaghan",
278,"Disc Title","A Clockwork Orange",7321979211505,"DVD",1971,tt0066921,131,"Stanley Kubrick","Malcolm McDowell,Patrick Magee,Michael Bates,Warren Clarke,John Clive,Adrienne Corri,Carl Duering,Paul Farrell,Clive Francis,Michael Gover,Stanley Kubrick,Stanley Kubrick,Anthony Burgess",
55,"Disc Title","Rushmore",717951002983,"DVD",1998,tt0128445,93,"Wes Anderson","Jason Schwartzman,Bill Murray,Olivia Williams,Seymour Cassel ,Brian Cox,Mason Gamble,Sara Tanaka,Stephen McCole,Connie Nielsen,Luke Wilson,Wes Anderson,Wes Anderson,Owen Wilson,Barry Mendel ,Paul Schiff,Robert D. Yeoman,David Moritz,Mark Mothersbaugh",
34,"Disc Title","Lucky Luke - Dalton City / De Sorte Bjerge",5709624009714,"DVD",1983,tt0000000,50,"René Goscinny","René Goscinny",
90,"Disc Title","Infernal Affairs",5050582232882,"DVD",2002,tt0338564,97,"Wai-keung Lau","Andy Lau,Anthony Wong Chau-Sang,Eric Tsang,Kelly Chen,Sammi Cheng,Edison Chen,Shawn Yue,Elva Hsiao,Chapman To,Ka Tung Lam,Wai-keung Lau",
144,"Disc Title","Baronessen fra benzintanken",5706550090212,"DVD",1960,tt0053636,81,"Annelise Reenberg","Maria Garland,Ghita Nørby,Dirch Passer,Ove Sprogøe,Karin Nellemose,Karl Stegger,Emil Hass Christensen,Henrik Wiehe,Erni Arneson,Ulla Lock,Annelise Reenberg,Annelise Reenberg,John Olsen,John Olsen,Peer Guldbrandsen",
95,"Disc Title","Ilsa: Hun-Tigeren fra Sibirien",5706102357145,"DVD",1977,tt0078398,92,"Jean LaFleur","Dyanne Thorne,Michel-René Labelle,Jean-Guy Latour,Gil Viviano,Michel Mathiot,Terrance P. Coady,Howard Maurer,Michel Morin,Edward Mader,Jean LaFleur,Marven McGara",
266,"Disc Title","Platoon",5707020158838,"DVD",1986,tt0091763,115,"Oliver Stone","Tom Berenger,Willem Dafoe,Charlie Sheen,Forest Whitaker,Francesco Quinn,John C. McGinley,Richard Edson,Kevin Dillon,Reggie Johnson,Keith David,Oliver Stone,Oliver Stone,Arnold Kopelson,John Daly,Derek Gibson,A. Kitman Ho,Georges Delerue",
123,"Disc Title","Arriettys hemmelige verden",5705535044714,"Blu-ray",2010,tt1568921,94,"Hiromasa Yonebayashi","Moises Arias,Will Arnett,Carol Burnett,David Henrie,Bridgit Mendler,Amy Poehler,Shin'ichi Hatori,Saoirse Ronan,Tom Holland,Luke Allen-Gale,Hiromasa Yonebayashi,Mary Norton,Hayao Miyazaki,Keiko Niwa,Toshio Suzuki,Koji Hoshino,Atsushi Okui,Rie Matsuhara,Cécile Corbel",
250,"Disc Title","Edward Saksehånd",5707020018675,"DVD",1990,tt0099487,103,"Tim Burton","Johnny Depp,Winona Ryder,Dianne Wiest,Anthony Michael Hall,Kathy Baker,Robert Oliveri,Conchata Ferrell,Caroline Aaron,Dick Anthony Williams,O-Lan Jones,Tim Burton,Tim Burton,Caroline Thompson",
101,"Disc Title","Ring",5023965332028,"DVD",2001,tt0178868,91,"Hideo Nakata","Nanako Matsushima,Miki Nakatani,Yûko Takeuchi,Hitomi Satô,Yôichi Numata,Yutaka Matsushige,Katsumi Muramatsu,Rikiya Ôtaka,Masako,Daisuke Ban,Hideo Nakata,Hiroshi Takahashi,Kôji Suzuki",
47,"Disc Title","V for Vendetta",012569823792,"DVD",2005,tt0434409,132,"James McTeigue","Natalie Portman,Hugo Weaving,Stephen Rea,Stephen Fry,John Hurt,Tim Pigott-Smith,Rupert Graves,Roger Allam,Ben Miles,Sinéad Cusack,James McTeigue",
20,"Disc Title","Suspiria",5709624007987,"DVD",1977,tt0076786,98,"Dario Argento","Jessica Harper,Stefania Casini,Flavio Bucci,Miguel Bosé,Barbara Magnolfi,Susanna Javicoli,Eva Axén,Rudolf Schündler,Udo Kier,Alida Valli,Dario Argento,Dario Argento,Daria Nicolodi,Luciano Tovoli,Goblin,Claudio Simonetti,Fabio Pignatelli,Dario Argento",
92,"Disc Title","Wishing Stairs (Asian version)",5050582270426,"DVD",2003,tt0370082,100,"Jae-yeon Yun","Ji-hyo Song,Han-byeol Park,An Jo,Ji-Yeon Park,Jae-yeon Yun",
119,"Disc Title","Cirkeline: 3-DVD Box-set",5709498080321,"DVD",1900,tt0000000,0,"","",
177,"Disc Title","Hollywood Ending",5706141756640,"DVD",2002,tt0278823,108,"Woody Allen","Téa Leoni,Bob Dorian,Ivan Martin,Gregg Edelman,George Hamilton,Treat Williams,Woody Allen,Debra Messing,Neal Huff,Mark Rydell,Woody Allen,Woody Allen",
184,"Disc Title","Bagdad Café",5709624012264,"DVD",1987,tt0095801,104,"Percy Adlon","Marianne Sägebrecht,CCH Pounder,Jack Palance,Christine Kaufmann,Monica Calhoun,Darron Flagg,George Aguilar,G. Smokey Campbell,Hans Stadlbauer,Alan S. Craig,Percy Adlon,Eleonore Adlon,Percy Adlon,Percy Adlon,Christopher Doherty",
258,"Disc Title","Dogville",5708758648400,"DVD",2003,tt0276919,160,"Lars Von Trier","Nicole Kidman,Harriet Andersson,Lauren Bacall,Jean-Marc Barr,Paul Bettany,Blair Brown,James Caan,Patricia Clarkson,Jeremy Davies,Ben Gazzara,Lars Von Trier,Lars Von Trier",
225,"Disc Title","Jarhead",5050582415513,"DVD",2005,tt0418763,123,"Sam Mendes","Jake Gyllenhaal,Scott MacDonald,Peter Sarsgaard,Jamie Foxx,Lo Ming,Lucas Black,Kevin Foster,Brian Geraghty,Damion Poitier,Riad Galayini,Sam Mendes",
72,"Disc Title","The Machinist",5706102262258,"DVD",2004,tt0361862,0,"Brad Anderson","Christian Bale,Jennifer Jason Leigh,Aitana Sánchez-Gijón,John Sharian,Michael Ironside,Larry Gilliard Jr.,Reg E. Cathey,Anna Massey,Matthew Romero Moore,Robert Long,Brad Anderson,Scott Kosar",
125,"Disc Title","Løvernes konge",8717418306366,"Blu-ray",1994,tt0110357,85,"Roger Allers","Matthew Broderick,Niketa Calame,Jim Cummings,James Earl Jones,Nathan Lane,Ernie Sabella,Jeremy Irons,Robert Guillaume,Rowan Atkinson,Moira Kelly,Roger Allers,Rob Minkoff,Irene Mecchi,Jonathan Roberts",
199,"Disc Title","De Andres Liv",5706550008958,"DVD",2006,tt0405094,124,"Florian Henckel von Donnersmarck","Martina Gedeck,Ulrich Mühe,Sebastian Koch,Ulrich Tukur,Thomas Thieme,Hans-Uwe Bauer,Volkmar Kleinert,Matthias Brenner,Charly Hübner,Herbert Knaup,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,Quirin Berg,Max Wiedemann,Dirk Hamm,Florian Henckel von Donnersmarck,Claudia Gladziejewski,Monika Lobkowicz,Andreas Schreitmüller,Hagen Bogdanski,Patricia Rommel,Gabriel Yared,Stéphane Moucha",
14,"Disc Title","The Fog",5050582483840,"DVD",1980,tt0080749,86,"John Carpenter","Adrienne Barbeau,Jamie Lee Curtis,Janet Leigh,John Houseman,Tom Atkins,James Canning,Charles Cyphers,Nancy Kyes,Ty Mitchell,Hal Holbrook,John Carpenter,John Carpenter,Debra Hill",
108,"Disc Title","Nausicaä - fra vindenes dal",5705535060011,"Blu-ray",1984,tt0087544,116,"Hayao Miyazaki","Sherry Hursey,Takeki Nakamura,Tarako,Lynnanne Zager,Rihoko Yoshida,Kôhei Miyauchi,Masako Sugaya,Takako Sasuga,Bin Shimada,Gorô Naya,Hayao Miyazaki,Hayao Miyazaki,Cindy Davis Hewitt,Donald H. Hewitt,Kazunori Itô",
209,"Disc Title","The Last Horror Movie",5708758659895,"DVD",2003,tt0319728,76,"Julian Richards","Kevin Howarth,Mark Stevenson,Antonia Beamish,Christabel Muir,Jonathan Coote,Rita Davies,Joe Hurley,Jamie Langthorne,John Berlyne,Mandy Gordon,Julian Richards",
19,"Disc Title","Bird with the Crystal Plumage",5709624011656,"DVD",1970,tt0065143,93,"Dario Argento","Tony Musante,Suzy Kendall,Enrico Maria Salerno,Eva Renzi,Umberto Raho,Renato Romano,Giuseppe Castellano,Mario Adorf,Pino Patti,Gildo Di Marco,Dario Argento,Dario Argento,Fredric Brown",
194,"Disc Title","The Science of Sleep",5706710216643,"DVD",2006,tt0354899,102,"Michel Gondry","Gael García Bernal,Charlotte Gainsbourg,Alain Chabat,Miou-Miou,Pierre Vaneck,Emma de Caunes,Aurélia Petit,Sacha Bourdo,Stéphane Metzger,Alain de Moyencourt,Michel Gondry,Michel Gondry",
167,"Disc Title","CKY 3",673041900693,"DVD",2002,tt0362486,60,"Bam Margera","Bam Margera,Brandon Dicamillo,Ryan Dunn,Chris Raab,Jess Margera,Rakeyohn,Jennifer Rivell,Chad Ginsburg,Deron Miller,Brandon Novak,Bam Margera",
267,"Disc Title","Dark Shadows",5051895206256,"Blu-ray",2012,tt1077368,112,"Tim Burton","Johnny Depp,Michelle Pfeiffer,Helena Bonham Carter,Eva Green,Jackie Earle Haley,Jonny Lee Miller,Bella Heathcote,Chloë Grace Moretz,Gulliver McGrath,Ray Shirley,Tim Burton,Seth Grahame-Smith,John August,Seth Grahame-Smith,Dan Curtis",
45,"Disc Title","Tiger på spring, drage i skjul",5706550008644,"DVD",2000,tt0190332,115,"Ang Lee","Chow Yun-Fat,Michelle Yeoh,Ziyi Zhang,Chen Chang,Sihung Lung,Pei-pei Cheng,Fa Zeng Li,Xian Gao,Yan Hai,De Ming Wang,Ang Lee,Du Lu Wang,Hui-Ling Wang",
60,"Disc Title","Slumdog Millionaire",5706710220824,"DVD",2008,tt1010048,115,"Danny Boyle","Dev Patel,Saurabh Shukla,Anil Kapoor,Rajendranath Zutshi,Jeneva Talwar,Freida Pinto,Irrfan Khan,Azharuddin Mohammed Ismail,Ayush Mahesh Khedekar,Jira Banjara,Danny Boyle,Loveleen Tandan,Simon Beaufoy,Vikas Swarup",
151,"Disc Title","Bænken",5706102352348,"DVD",2000,tt0245027,89,"Per Fly","Jesper Christensen,Marius Sonne Janischefska,Stine Holm Joensen,Nicolaj Kopernikus,Jens Albinus,Benjamin Boe Rasmussen,Lars Brygmann,Lars Ranthe,Holger Perfort,Britta Lillesøe,Per Fly,Kim Leona,Per Fly,Ib Tardini,Jørgen Johansson,Morten Giese,Halfdan E.",
6,"Disc Title","The Evil Dead",5060020620195,"DVD",1981,tt0083907,85,"Sam Raimi","Bruce Campbell,Ellen Sandweiss,Richard DeManincor,Betsy Baker,Theresa Tilly,Philip A. Gillis,Dorothy Tapert,Cheryl Guttridge,Barbara Carey,David Horton,Sam Raimi,Sam Raimi",
187,"Disc Title","Once Upon a Time in the West",7332431009677,"DVD",1968,tt0064116,159,"Sergio Leone","Henry Fonda,Claudia Cardinale,Jason Robards,Charles Bronson,Gabriele Ferzetti,Paolo Stoppa,Woody Strode,Jack Elam,Keenan Wynn,Frank Wolff,Sergio Leone,Sergio Leone,Sergio Donati",
236,"Disc Title","The Pianist",5050582202366,"DVD",2002,tt0253474,143,"Roman Polanski","Adrien Brody,Thomas Kretschmann,Frank Finlay,Maureen Lipman,Emilia Fox,Ed Stoppard,Julia Rayner,Jessica Kate Meyer,Michal Zebrowski,Wanja Mues,Roman Polanski",
203,"Disc Title","Control",5706102398384,"DVD",2007,tt0421082,120,"Anton Corbijn","Sam Riley,Samantha Morton,Alexandra Maria Lara,Joe Anderson,James Anthony Pearson,Harry Treadaway,Craig Parkinson,Toby Kebbell,Andrew Sheridan,Robert Shelly,Anton Corbijn",
146,"Disc Title","Portland",5707708000152,"DVD",1996,tt0117363,100,"Niels Arden Oplev","Anders W. Berthelsen,Michael Muller,Ulrich Thomsen,Iben Hjejle,Birthe Neumann,Baard Owe,Edith Thrane,Helle Dolleris,Susanne Birkemose Kongsgaard,Karsten Belsnæs,Niels Arden Oplev,Niels Arden Oplev",
8,"Disc Title","Spider",5706102355974,"DVD",2002,tt0278731,95,"David Cronenberg","Ralph Fiennes,Miranda Richardson,Gabriel Byrne,Lynn Redgrave,John Neville,Bradley Hall,Gary Reineke,Philip Craig,Cliff Saunders,Tara Ellis,David Cronenberg",
164,"Disc Title","Thank you for smoking",5706141778277,"DVD",2005,tt0427944,88,"Jason Reitman","Joan Lunden,Eric Haberman,Aaron Eckhart,Mary Jo Smith,Todd Louiso,Jeff Witzke,J.K. Simmons,Marianne Muellerleile,Cameron Bright,Alex Diaz,Jason Reitman",
265,"Disc Title","Micmacs",5706102297489,"DVD",2009,tt1149361,100,"Jean-Pierre Jeunet","Dany Boon,André Dussollier,Nicolas Marié,Jean-Pierre Marielle,Yolande Moreau,Julie Ferrier,Omar Sy,Dominique Pinon,Michel Crémadès,Marie-Julie Baup,Jean-Pierre Jeunet,Jean-Pierre Jeunet,Guillaume Laurant",
97,"Disc Title","Ilsa: Hun-Ulven fra SS",5706102357152,"DVD",1975,tt0071650,92,"Don Edmonds","Dyanne Thorne,Gregory Knoph,Tony Mumolo,Maria Marx,Nicolle Riddell,Jo Jo Deville,Sandy Richman,George 'Buck' Flower,Rodina Keeler,Richard Kennedy,Don Edmonds,John C.W. Saxton,David F. Friedman,Glenn Roland",
229,"Disc Title","Solaris",5707020242834,"DVD",2002,tt0307479,94,"Steven Soderbergh","George Clooney,Natascha McElhone,Viola Davis,Jeremy Davies,Ulrich Tukur,John Cho,Morgan Rusler,Shane Skelton,Donna Kimball,Michael Ensign,Steven Soderbergh,Stanislaw Lem,Steven Soderbergh",
9,"Disc Title","Back to the Future: The Ultimate Trilogy",5053083222338,"4K Ultra HD",1900,tt0000000,342,"","",
168,"Disc Title","Pop",7640114160639,"DVD",2004,,45,"","",
25,"Disc Title","Fraggle Rock: Where It All Began",045986258007,"DVD",1983,tt0085017,80,"Jim Henson","Jerry Nelson,Richard Hunt,Jim Henson,Dave Goelz,Gerard Parkes,Steve Whitmire,Kathryn Mullen,Karen Prell,Tim Gosley,Patricia Leeper,Jim Henson",
24,"Disc Title","Bag Facaden",5707020200216,"DVD",2000,tt0161081,124,"Robert Zemeckis","Michelle Pfeiffer,Katharine Towne,Miranda Otto,James Remar,Harrison Ford,Victoria Bidewell,Diana Scarwid,Dennison Samaroo,Jennifer Tung,Eliott Goretsky,Robert Zemeckis,Clark Gregg,Sarah Kernochan,Clark Gregg",
216,"Disc Title","Drive",5706710218692,"DVD",2011,tt0780504,92,"Nicolas Winding Refn","Ryan Gosling,Carey Mulligan,Bryan Cranston,Albert Brooks,Oscar Isaac,Christina Hendricks,Ron Perlman,Kaden Leos,Jeff Wolfe,James Biberi,Nicolas Winding Refn,Hossein Amini,James Sallis,Marc Platt,Adam Siegel,Gigi Pritzker,Michel Litvak,John Palermo,David Lancaster,Gary Michael Walters,Bill Lischak,Linda McDonough,Jeffrey Stott,Peter Schlessel,Newton Thomas Siegel,Mat Newman,Cliff Martinez",
143,"Disc Title","Charles Tante",5706550090182,"DVD",1959,tt0052687,98,"Poul Bang","Dirch Passer,Ove Sprogøe,Ebbe Langberg,Ghita Nørby,Annie Birgit Garde,Holger Juul Hansen,Birgitte Federspiel,Susse Wold,Hans W. Petersen,Keld Markuslund,Poul Bang,Arvid Müller",
12,"Disc Title","The Brood",5709624008007,"DVD",1979,tt0078908,100,"David Cronenberg","Oliver Reed,Samantha Eggar,Art Hindle,Henry Beckman,Nuala Fitzgerald,Cindy Hinds,Susan Hogan,Gary McKeehan,Michael Magee,Robert A. Silverman,David Cronenberg,David Cronenberg",
137,"Disc Title","Trillingerne Fra Belleville",5706550034445,"DVD",2003,tt0286244,77,"Sylvain Chomet","Béatrice Bonifassi,Lina Boudreau,Michèle Caucheteux,Jean-Claude Donda,Mari-Lou Gauthier,Charles Linton,Michel Robin,Monica Viegas,Sylvain Chomet,Sylvain Chomet",
183,"Disc Title","Dances with Wolves",5706141758873,"DVD",1990,tt0099348,173,"Kevin Costner","Kevin Costner,Mary McDonnell,Graham Greene,Rodney A. Grant,Floyd 'Red Crow' Westerman,Tantoo Cardinal,Robert Pastorelli,Charles Rocket,Maury Chaykin,Jimmy Herman,Kevin Costner,Michael Blake",
76,"Disc Title","Twin Peaks: The First Season",9324915053120,"DVD",1990,tt0098936,411,"David Lynch","Galyn Görg,Brian Straub,Erika Anderson,Peter Michael Goetz,Brett Vadset,Kevin Young,David Duchovny,Walter Olkewicz,David L. Lander,Jane Greer,David Lynch,Mark Frost,David Lynch",
50,"Disc Title","The Insider",717951007391,"DVD",1999,tt0140352,158,"Michael Mann","Al Pacino,Russell Crowe,Christopher Plummer,Diane Venora,Philip Baker Hall,Lindsay Crouse,Debi Mazar,Stephen Tobolowsky,Colm Feore,Bruce McGill,Michael Mann,Marie Brenner,Eric Roth,Michael Mann",
33,"Disc Title","Lucky Luke - Billy The Kid / Karavanen",5709624009677,"DVD",1983,tt0000000,50,"René Goscinny","René Goscinny",
113,"Disc Title","Peter Plys",8717418347413,"DVD",1977,tt0076363,71,"John Lounsbery","Sebastian Cabot,Junius Matthews,Barbara Luddy,Howard Morris,John Fiedler,Ralph Wright,Hal Smith,Clint Howard,Bruce Reitherman,Jon Walmsley,John Lounsbery,Wolfgang Reitherman,A.A. Milne,Larry Clemmons",
245,"Disc Title","Delicatessen",5060021175403,"DVD",1992,tt0101700,95,"Marc Caro","Pascal Benezech,Dominique Pinon,Marie-Laure Dougnac,Jean-Claude Dreyfus,Karin Viard,Ticky Holgado,Anne-Marie Pisani,Boban Janevski,Mikael Todde,Edith Ker,Marc Caro,Jean-Pierre Jeunet,Jean-Pierre Jeunet,Marc Caro,Gilles Adrien,Claudie Ossard,Darius Khondji,Hervé Schneid,Carlos D'Alessio,Miljen Kreka Kljakovic",
64,"Disc Title","The Doors",5050582121247,"DVD",1991,tt0101761,135,"Oliver Stone","Kathleen Quinlan,Michael Wincott,Michael Madsen,Josh Evans,Dennis Burkley,Billy Idol,Kyle MacLachlan,Meg Ryan,Kevin Dillon,Frank Whaley,Oliver Stone",
196,"Disc Title","Dead Man Walking",5706102334085,"DVD",1995,tt0112818,117,"Tim Robbins","Susan Sarandon,Sean Penn,Robert Prosky,Raymond J. Barry,R. Lee Ermey,Celia Weston,Lois Smith,Scott Wilson,Roberta Maxwell,Margo Martindale,Tim Robbins,Helen Prejean,Tim Robbins",
149,"Disc Title","Okay",5706102356162,"DVD",2002,tt0291395,94,"Jesper W. Nielsen","Paprika Steen,Troels Lyby,Ole Ernst,Nicolaj Kopernikus,Molly Blixt Egelind,Laura Drasbæk,Trine Dyrholm,Lotte Andersen,Jesper Christensen,Henrik Prip,Jesper W. Nielsen,Kim Fupz Aakeson,Erik Zappon,Morten Giese,Halfdan E,Jesper Winge Leisner",
288,"Disc Title","Escape from New York",5055201841957,"4K Ultra HD",1981,tt0082340,99,"John Carpenter","Kurt Russell,Lee Van Cleef,Ernest Borgnine,Isaac Hayes,Donald Pleasence,David R. Patrick,Bob Minor,Wally Taylor,James O'Hagen,James Emery,John Carpenter,Nick Castle,John Carpenter,Larry Franco,Debra Hill,Dean Cundey,Todd C. Ramsay,John Carpenter,Alan Howarth",
289,"Disc Title","Asterix DVD Collection",5708758656863,"DVD",1900,tt0000000,436,"","",
290,"Disc Title","Asterix - Operation Bautasten",000000000000,"DVD",1989,tt0096842,76,"Philippe Grimond","Roger Carel,Pierre Tornade,Henri Labussière,Julien Guiomar,Henri Poirier,Marie-Anne Chazel,Roger Lumont,Patrick Préjean,Edgar Givry,Jean-Jacques Cramier,Philippe Grimond,René Goscinny,Albert Uderzo",
291,"Disc Title","Asterix Og Kleopatra",000000000000,"DVD",1968,tt0062687,69,"René Goscinny","Roger Carel,Jacques Morel,Micheline Dax,Patrick Allen,Jacques Balutin,George Birt,Hal Brav,Jean Fontaine,René Goscinny,Alexandre Klimenko,René Goscinny,Lee Payant,René Goscinny,Albert Uderzo",
292,"Disc Title","Asterix Og Briterne",000000000000,"DVD",1986,tt0090667,75,"Pino Van Lamsweerde","Roger Carel,Pierre Tornade,Graham Bushnell,Pierre Mondy,Maurice Risch,Roger Lumont,Nicolas Silberg,Albert Augier,Paul Bisciglia,Bertie Cortez,Pino Van Lamsweerde,René Goscinny,Albert Uderzo",
293,"Disc Title","Asterix - Sejren Over Cæsar",000000000000,"DVD",1985,tt0088748,73,"Gaëtan Brizzi","Roger Carel,Pierre Tornade,Pierre Mondy,Serge Sauvion,Henri Labussière,Roger Lumont,José Luccioni,Michel Barbey,Paul Mercey,Yves Barsacq,Gaëtan Brizzi,Paul Brizzi,René Goscinny,Albert Uderzo",
294,"Disc Title","Asterix Og Hans Gæve Gallere",000000000000,"DVD",1967,tt0061369,65,"Ray Goossens","Roger Carel,Jacques Morel,Pierre Tornade,Jacques Jouanneau,Lucien Raimbourg,Pierre Trabaud,Bernard Lavalette,Robert Vattier,Michel Puterflam,Maurice Chevit,Ray Goossens,René Goscinny,Albert Uderzo",
295,"Disc Title","Asterix Indta'r Rom",000000000000,"DVD",1975,tt0072901,78,"René Goscinny","Roger Carel,Jacques Morel,Pierre Tornade,Henri Labussière,Jean Martinelli,Pascal Mazzotti,Lawrence Riesner,Claude Dasset,Roger Lumont,Gérard Hernandez,René Goscinny,Henri Gruel,René Goscinny,Albert Uderzo",
296,"Disc Title","Asterix og Vikingerne",5706710215738,"DVD",2006,tt0371552,75,"Stefan Fjeldmark","Roger Carel,Lorànt Deutsch,Sara Forestier,Jacques Frantz,Pierre Palmade,Pierre Tchernia,Bernard Alane,Marc Alfos,Jules Azem,Patrick Borg,Stefan Fjeldmark,Jesper Møller,René Goscinny,Albert Uderzo,Jean-Luc Goossens,Stefan Fjeldmark,Philip LaZebnik",
297,"Disc Title","High School Musical",8717418096274,"DVD",2006,tt0475293,97,"Kenny Ortega","Zac Efron,Vanessa Hudgens,Ashley Tisdale,Lucas Grabeel,Alyson Reed,Corbin Bleu,Monique Coleman,Olesya Rulin,Chris Warren Jr.,Bart Johnson,Kenny Ortega,Peter Barsocchini",
298,"Disc Title","High School Musical 2",8717418125981,"DVD",2007,tt0810900,106,"Kenny Ortega","Zac Efron,Vanessa Anne Hudgens,Ashley Tisdale,Lucas Grabeel,Corbin Bleu,Monique Coleman,Mark L. Taylor,Bart Johnson,Robert Curtis Brown,Jessica Tuck,Kenny Ortega,Peter Barsocchini",
299,"Disc Title","Støv for alle pengene",5708758691116,"DVD",1963,tt0057539,92,"Poul Bang","Søren Elung Jensen,Helle Virkner,Jan Priiskorn-Schmidt,Dirch Passer,Hanne Borchsenius,Ove Sprogøe,Bodil Udsen,Karl Stegger,Karen Lykkehus,Henning Palner,Poul Bang,Bent From,Ida From",
300,"Disc Title","Terminator 2: Judgment Day",5709624011458,"DVD",1991,tt0103064,131,"James Cameron","Arnold Schwarzenegger,Linda Hamilton,Edward Furlong,Robert Patrick,Earl Boen,Joe Morton,S. Epatha Merkerson,Castulo Guerra,Danny Cooksey,Jenette Goldstein,James Cameron,James Cameron,William Wisher Jr.",
